BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
885,정방향,0,2021-11-05 06:03:07,2021-11-05 06:05:15,구미역,128.3293215,36.12963461
172,역방향,0,2021-11-05 06:03:09,2021-11-05 06:05:26,구미역(중앙시장),128.3298341,36.12962183
340,순환,0,2021-11-05 06:04:36,2021-11-05 06:05:20,구미역,128.3293215,36.12963461
55,정방향,0,2021-11-05 06:04:51,2021-11-05 06:05:31,성의중고앞,128.1369252,36.11657923
92,정방향,0,2021-11-05 06:05:02,2021-11-05 06:05:14,인동중학교앞,128.4256927,36.10884636
180,정방향,0,2021-11-05 06:05:17,2021-11-05 06:05:38,구미역,128.3293215,36.12963461
92,정방향,0,2021-11-05 06:05:20,2021-11-05 06:05:37,황상동입구(황상현대아파트방면),128.4256459,36.11041644
95-1,정방향,1,2021-11-05 06:05:24,2021-11-05 06:05:33,금오산사거리,128.3358796,36.12688792
553,역방향,0,2021-11-05 06:05:25,2021-11-05 06:05:54,대신(서원입구방면),128.1950169,36.15284004
171-4,정방향,0,2021-11-05 06:05:26,2021-11-05 06:05:30,오로삼거리,128.3203419,36.21446278
11,정방향,5,2021-11-05 06:05:28,2021-11-05 06:05:40,농협,128.3331997,36.12802335
181,정방향,0,2021-11-05 06:05:33,2021-11-05 06:05:46,농협,128.3331997,36.12802335
890,정방향,0,2021-11-05 06:05:35,2021-11-05 06:05:49,구미역,128.3293215,36.12963461
885,정방향,0,2021-11-05 06:05:42,2021-11-05 06:05:57,농협,128.3331997,36.12802335
380-1,정방향,0,2021-11-05 06:05:42,2021-11-05 06:06:00,구미역,128.3293215,36.12963461
12,정방향,0,2021-11-05 06:05:46,2021-11-05 06:06:10,농협,128.3331997,36.12802335
171-4,정방향,0,2021-11-05 06:05:49,2021-11-05 06:05:57,고아농공단지건너,128.3248786,36.21264769
92,정방향,0,2021-11-05 06:05:50,2021-11-05 06:06:23,황상현대아파트앞,128.4236464,36.11085496
340,순환,0,2021-11-05 06:05:50,2021-11-05 06:06:13,농협,128.3331997,36.12802335
11,정방향,5,2021-11-05 06:05:52,2021-11-05 06:06:58,금오산사거리,128.3358796,36.12688792
74,정방향,0,2021-11-05 06:05:53,2021-11-05 06:08:17,선산터미널종점,128.3043322,36.23971938
24,정방향,0,2021-11-05 06:05:54,2021-11-05 06:06:15,원평동(대구은행앞방면),128.3375163,36.12802591
411-6,순환,5,2021-11-05 06:05:58,2021-11-05 06:06:22,농협,128.3331997,36.12802335
181,정방향,0,2021-11-05 06:06:00,2021-11-05 06:06:12,금오산사거리,128.3358796,36.12688792
172,역방향,0,2021-11-05 06:06:02,2021-11-05 06:06:15,원평2동행정복지센터건너,128.325838,36.13129062
171-4,정방향,0,2021-11-05 06:06:04,2021-11-05 06:06:16,고아읍행정복지센터건너,128.3267911,36.21134824
180,정방향,0,2021-11-05 06:06:09,2021-11-05 06:06:46,농협,128.3331997,36.12802335
55,정방향,0,2021-11-05 06:06:13,2021-11-05 06:06:27,지좌동(문성중학교방면),128.1421158,36.11823444
553,역방향,0,2021-11-05 06:06:13,2021-11-05 06:06:22,서원입구(초곡리방면),128.1918709,36.15150541
885,정방향,0,2021-11-05 06:06:13,2021-11-05 06:07:00,금오산사거리,128.3358796,36.12688792
162-1,정방향,1,2021-11-05 06:06:15,2021-11-05 06:09:28,구미역,128.3293215,36.12963461
95-1,정방향,1,2021-11-05 06:06:19,2021-11-05 06:06:34,원평동 행정복지센터 건너,128.3378738,36.12604377
12,정방향,0,2021-11-05 06:06:25,2021-11-05 06:06:57,금오산사거리,128.3358796,36.12688792
140-2,순환,0,2021-11-05 06:06:26,2021-11-05 06:06:59,농협,128.3331997,36.12802335
