BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
92,정방향,0,2021-10-15 06:04:46,2021-10-15 06:05:12,인동정류장(인동중학교방면),128.4225408,36.10810664
340,순환,0,2021-10-15 06:04:49,2021-10-15 06:05:25,구미역,128.3293215,36.12963461
55,정방향,0,2021-10-15 06:05:10,2021-10-15 06:05:33,지좌동(문성중학교방면),128.1421158,36.11823444
171-4,정방향,0,2021-10-15 06:05:11,2021-10-15 06:05:14,오로삼거리,128.3203419,36.21446278
95-1,정방향,1,2021-10-15 06:05:18,2021-10-15 06:05:31,구미역,128.3293215,36.12963461
553,역방향,0,2021-10-15 06:05:19,2021-10-15 06:05:27,뽕밭(초산방면),128.2194312,36.15566306
12,정방향,0,2021-10-15 06:05:23,2021-10-15 06:06:09,구미역,128.3293215,36.12963461
171-4,정방향,0,2021-10-15 06:05:30,2021-10-15 06:05:37,고아농공단지건너,128.3248786,36.21264769
11,정방향,5,2021-10-15 06:05:31,2021-10-15 06:05:44,농협,128.3331997,36.12802335
24,정방향,0,2021-10-15 06:05:37,2021-10-15 06:06:29,원평동(대구은행앞방면),128.3375163,36.12802591
890,정방향,0,2021-10-15 06:05:41,2021-10-15 06:05:55,농협,128.3331997,36.12802335
553,역방향,0,2021-10-15 06:05:42,2021-10-15 06:05:50,초산(시내이방면),128.2156985,36.15391417
380-1,정방향,0,2021-10-15 06:05:42,2021-10-15 06:05:51,농협,128.3331997,36.12802335
885,정방향,0,2021-10-15 06:05:42,2021-10-15 06:06:05,구미역,128.3293215,36.12963461
171-4,정방향,0,2021-10-15 06:05:43,2021-10-15 06:05:50,고아읍행정복지센터건너,128.3267911,36.21134824
180,정방향,0,2021-10-15 06:05:47,2021-10-15 06:06:22,구미역,128.3293215,36.12963461
181,정방향,0,2021-10-15 06:05:47,2021-10-15 06:06:06,농협,128.3331997,36.12802335
740,정방향,0,2021-10-15 06:05:50,2021-10-15 06:05:57,용동골고개(수도가압장방면),128.3154702,36.26380298
340,순환,0,2021-10-15 06:05:50,2021-10-15 06:06:16,농협,128.3331997,36.12802335
195,정방향,0,2021-10-15 06:05:51,2021-10-15 06:06:16,농협,128.3331997,36.12802335
11,정방향,5,2021-10-15 06:05:57,2021-10-15 06:06:59,금오산사거리,128.3358796,36.12688792
140-2,순환,0,2021-10-15 06:06:02,2021-10-15 06:06:14,구미역,128.3293215,36.12963461
95-1,정방향,1,2021-10-15 06:06:03,2021-10-15 06:06:21,농협,128.3331997,36.12802335
55,정방향,2,2021-10-15 06:06:04,2021-10-15 06:06:13,문성중학교앞,128.1469208,36.11876475
890,정방향,0,2021-10-15 06:06:11,2021-10-15 06:07:07,금오산사거리,128.3358796,36.12688792
172,역방향,0,2021-10-15 06:06:11,2021-10-15 06:06:25,원평2동행정복지센터건너,128.325838,36.13129062
380-1,정방향,0,2021-10-15 06:06:13,2021-10-15 06:06:28,금오산사거리,128.3358796,36.12688792
171-4,정방향,0,2021-10-15 06:06:16,2021-10-15 06:06:35,고아정류장,128.3295711,36.20899211
740,정방향,0,2021-10-15 06:06:17,2021-10-15 06:06:23,선산전문장례식장앞,128.317339,36.26698721
181,정방향,0,2021-10-15 06:06:20,2021-10-15 06:07:03,금오산사거리,128.3358796,36.12688792
12,정방향,0,2021-10-15 06:06:24,2021-10-15 06:06:51,농협,128.3331997,36.12802335
553,역방향,0,2021-10-15 06:06:29,2021-10-15 06:06:35,시내이(대신방면),128.2055418,36.15397847
885,정방향,0,2021-10-15 06:06:33,2021-10-15 06:07:11,농협,128.3331997,36.12802335
410-7,정방향,1,2021-10-15 06:06:36,2021-10-15 06:10:18,구미역,128.3293215,36.12963461
74,정방향,0,2021-10-15 06:06:44,2021-10-15 06:06:52,태완노블리안정문건너,128.3058566,36.2469351
740,정방향,0,2021-10-15 06:06:46,2021-10-15 06:06:51,생곡리고개(생곡삼거리방면),128.3207321,36.27110209
195,정방향,0,2021-10-15 06:06:53,2021-10-15 06:07:14,금오산사거리,128.3358796,36.12688792
340,순환,0,2021-10-15 06:06:57,2021-10-15 06:07:20,금오산사거리,128.3358796,36.12688792
140-2,순환,0,2021-10-15 06:07:02,2021-10-15 06:07:14,농협,128.3331997,36.12802335
24,정방향,0,2021-10-15 06:07:04,2021-10-15 06:07:24,대구은행앞,128.3356625,36.12718339
95-1,정방향,1,2021-10-15 06:07:07,2021-10-15 06:07:17,금오산사거리,128.3358796,36.12688792
74,정방향,0,2021-10-15 06:07:11,2021-10-15 06:07:17,교리e편한세상(생곡리방면),128.3061793,36.25021027
172,역방향,0,2021-10-15 06:07:13,2021-10-15 06:07:22,원평2동산업도로(도량교방면),128.3278393,36.13316801
190-3,정방향,0,2021-10-15 06:07:14,2021-10-15 06:09:41,구미역,128.3293215,36.12963461
11,정방향,5,2021-10-15 06:07:15,2021-10-15 06:07:33,원평동 행정복지센터 건너,128.3378738,36.12604377
740,정방향,0,2021-10-15 06:07:17,2021-10-15 06:07:24,생곡삼거리(생곡리방면),128.3237027,36.27516683
12,정방향,0,2021-10-15 06:07:19,2021-10-15 06:09:35,금오산사거리,128.3358796,36.12688792
890,정방향,0,2021-10-15 06:07:22,2021-10-15 06:07:38,원평동 행정복지센터 건너,128.3378738,36.12604377
380-1,정방향,0,2021-10-15 06:07:23,2021-10-15 06:08:55,각산네거리,128.434978,36.15415266
26-2,순환,1,2021-10-15 06:07:24,2021-10-15 06:10:12,구미역(선산노선정류장),128.3295658,36.12953268
885,정방향,0,2021-10-15 06:07:27,2021-10-15 06:09:41,금오산사거리,128.3358796,36.12688792
55,정방향,0,2021-10-15 06:07:28,2021-10-15 06:07:57,한마음타운앞,128.1530113,36.11649888
195,정방향,0,2021-10-15 06:07:29,2021-10-15 06:07:49,원평동 행정복지센터 건너,128.3378738,36.12604377
140-2,순환,0,2021-10-15 06:07:32,2021-10-15 06:07:42,금오산사거리,128.3358796,36.12688792
74,정방향,0,2021-10-15 06:07:34,2021-10-15 06:07:53,교리e편한세상A후문건너,128.3064714,36.25276011
11,정방향,5,2021-10-15 06:07:39,2021-10-15 06:07:49,금오시장 건너,128.339623,36.12527783
95-1,정방향,1,2021-10-15 06:07:40,2021-10-15 06:07:50,원평동 행정복지센터 건너,128.3378738,36.12604377
92,정방향,0,2021-10-15 06:07:41,2021-10-15 06:07:44,인동중학교앞,128.4256927,36.10884636
890,정방향,0,2021-10-15 06:07:44,2021-10-15 06:07:54,금오시장 건너,128.339623,36.12527783
