BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
140,순환,0,2021-11-09 01:51:04,2021-11-09 01:51:13,금오산사거리,128.3358796,36.12688792
171-4,정방향,0,2021-11-09 05:55:19,2021-11-09 05:58:53,선산터미널종점,128.3043322,36.23971938
740,역방향,0,2021-11-09 05:57:19,2021-11-09 05:57:22,선산터미널종점,128.3043322,36.23971938
553,역방향,0,2021-11-09 05:57:33,2021-11-09 05:57:42,하송(금계방면),128.279235,36.15265581
553,역방향,0,2021-11-09 05:58:08,2021-11-09 05:58:16,금계(구미방면),128.2742229,36.15489417
172,역방향,0,2021-11-09 05:59:15,2021-11-09 05:59:25,원평2동산업도로(도량교방면),128.3278393,36.13316801
171-4,정방향,0,2021-11-09 05:59:21,2021-11-09 05:59:24,선산터미널종점,128.3043322,36.23971938
553,역방향,0,2021-11-09 05:59:24,2021-11-09 05:59:38,아포한마음아파트건너,128.2630024,36.15881109
171-4,정방향,0,2021-11-09 05:59:25,2021-11-09 05:59:29,선산터미널종점,128.3043322,36.23971938
740,역방향,0,2021-11-09 05:59:25,2021-11-09 05:59:29,선산터미널종점,128.3043322,36.23971938
171-4,정방향,0,2021-11-09 05:59:30,2021-11-09 05:59:36,선산터미널종점,128.3043322,36.23971938
740,역방향,0,2021-11-09 05:59:34,2021-11-09 05:59:35,선산터미널종점,128.3043322,36.23971938
171-4,정방향,0,2021-11-09 05:59:37,2021-11-09 05:59:38,선산터미널종점,128.3043322,36.23971938
740,역방향,0,2021-11-09 05:59:37,2021-11-09 05:59:42,선산터미널종점,128.3043322,36.23971938
171-4,정방향,0,2021-11-09 05:59:39,2021-11-09 05:59:40,선산터미널종점,128.3043322,36.23971938
171-4,정방향,0,2021-11-09 05:59:42,2021-11-09 05:59:56,선산터미널종점,128.3043322,36.23971938
740,역방향,0,2021-11-09 05:59:45,2021-11-09 05:59:46,선산터미널종점,128.3043322,36.23971938
740,역방향,0,2021-11-09 05:59:47,2021-11-09 05:59:51,선산터미널종점,128.3043322,36.23971938
740,역방향,0,2021-11-09 05:59:53,2021-11-09 06:00:06,선산터미널종점,128.3043322,36.23971938
55,정방향,0,2021-11-09 05:59:55,2021-11-09 06:00:38,김천시외버스터미널(종점),128.1178823,36.12287866
171-4,정방향,0,2021-11-09 05:59:57,2021-11-09 05:59:59,선산터미널종점,128.3043322,36.23971938
171-4,정방향,0,2021-11-09 06:00:02,2021-11-09 06:00:03,선산터미널종점,128.3043322,36.23971938
