BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
554,정방향,0,2021-10-17 00:03:57,2021-10-17 00:04:39,구미종합터미널앞,128.3510414,36.12252942
553,역방향,0,2021-10-17 05:39:06,2021-10-17 05:40:15,구미종합터미널건너,128.3508489,36.12267599
553,역방향,0,2021-10-17 05:40:40,2021-10-17 05:40:55,터미널네거리(송원고가밑방면),128.3482793,36.12230851
553,역방향,0,2021-10-17 05:41:43,2021-10-17 05:41:52,송원고가밑(구미역방면),128.3439691,36.12341245
553,역방향,0,2021-10-17 05:42:09,2021-10-17 05:42:16,금오시장 입구,128.340973,36.12474098
553,역방향,0,2021-10-17 05:42:24,2021-10-17 05:42:33,원평동 행정복지 센터 앞,128.3388928,36.12581949
553,역방향,0,2021-10-17 05:42:44,2021-10-17 05:42:52,금오산사거리,128.434978,36.15415266
553,역방향,0,2021-10-17 05:42:52,2021-10-17 05:43:35,대구은행앞,128.3356625,36.12718339
553,역방향,0,2021-10-17 05:44:02,2021-10-17 05:44:17,구미역 전(국민은행),128.3322865,36.12861582
553,역방향,0,2021-10-17 05:45:14,2021-10-17 05:47:16,구미역(김천행),128.328432,36.130215
553,역방향,0,2021-10-17 05:47:29,2021-10-17 05:47:38,원평2동행정복지센터건너,128.325838,36.13129062
553,역방향,0,2021-10-17 05:48:40,2021-10-17 05:48:49,도량2동입구(선기동교복단지건너방면),128.3217852,36.1338658
553,역방향,0,2021-10-17 05:49:37,2021-10-17 05:49:44,선기동교복단지건너,128.3124331,36.13709824
553,역방향,0,2021-10-17 05:49:56,2021-10-17 05:50:05,봉곡동입구(진주울입구방면),128.3093903,36.13855769
553,역방향,0,2021-10-17 05:50:48,2021-10-17 05:50:55,진주울입구(장흥리방면),128.3016804,36.14131902
553,역방향,0,2021-10-17 05:51:57,2021-10-17 05:52:09,장흥리(송천4리입구건너방면),128.2939104,36.14452075
553,역방향,0,2021-10-17 05:53:27,2021-10-17 05:53:31,송천4리입구건너,128.283611,36.14925036
553,역방향,0,2021-10-17 05:53:59,2021-10-17 05:54:08,하송(금계방면),128.279235,36.15265581
553,역방향,0,2021-10-17 05:55:41,2021-10-17 05:55:49,금계(구미방면),128.2742229,36.15489417
553,역방향,0,2021-10-17 05:57:14,2021-10-17 05:57:30,아포한마음아파트건너,128.2630024,36.15881109
553,역방향,0,2021-10-17 05:58:19,2021-10-17 05:58:24,아포역(아포읍행정복지센터방면),128.25718805,36.15943346
553,역방향,0,2021-10-17 05:58:56,2021-10-17 05:59:11,아포읍행정복지센터앞,128.25308399,36.15975719
55,정방향,0,2021-10-17 06:00:34,2021-10-17 06:01:18,김천시외버스터미널(종점),128.1178823,36.12287866
553,역방향,0,2021-10-17 06:01:29,2021-10-17 06:01:37,아포초등학교,128.2478695,36.15946618
55,정방향,0,2021-10-17 06:01:46,2021-10-17 06:01:55,성내동,128.1203089,36.12067708
10,역방향,0,2021-10-17 06:01:55,2021-10-17 06:06:23,왜관남부,128.399622,35.9889
553,역방향,0,2021-10-17 06:02:15,2021-10-17 06:02:23,칠산(진등방면),128.2422238,36.15864972
55,정방향,2,2021-10-17 06:02:24,2021-10-17 06:02:31,삼각로타리(중앙시장방면),128.1246156,36.11937541
55,정방향,0,2021-10-17 06:02:34,2021-10-17 06:02:44,중앙시장,128.1261101,36.1194879
553,역방향,0,2021-10-17 06:03:01,2021-10-17 06:03:08,진등(제석입구방면),128.2343979,36.15778611
55,정방향,1,2021-10-17 06:03:28,2021-10-17 06:03:38,아랫시장건너,128.1288742,36.11937541
55,정방향,0,2021-10-17 06:04:07,2021-10-17 06:04:13,감천3거리(아랫시장방면),128.1331809,36.11786483
55,정방향,0,2021-10-17 06:04:33,2021-10-17 06:04:40,성의중고앞,128.1369252,36.11657923
553,역방향,0,2021-10-17 06:04:33,2021-10-17 06:04:43,말바우(작동방면),128.2247225,36.15711304
553,역방향,0,2021-10-17 06:04:54,2021-10-17 06:05:15,작동(뽕밭방면),128.2219344,36.15726023
172,역방향,0,2021-10-17 06:05:16,2021-10-17 06:05:55,구미역(중앙시장),128.3298341,36.12962183
55,정방향,1,2021-10-17 06:05:22,2021-10-17 06:05:48,지좌동(문성중학교방면),128.1421158,36.11823444
340,순환,0,2021-10-17 06:05:22,2021-10-17 06:05:38,구미역,128.3293215,36.12963461
885,정방향,0,2021-10-17 06:05:26,2021-10-17 06:05:42,농협,128.3331997,36.12802335
12,정방향,0,2021-10-17 06:05:31,2021-10-17 06:05:42,구미역,128.3293215,36.12963461
180,정방향,0,2021-10-17 06:05:32,2021-10-17 06:05:46,농협,128.3331997,36.12802335
171-4,정방향,0,2021-10-17 06:05:35,2021-10-17 06:05:39,고아읍행정복지센터건너,128.3267911,36.21134824
553,역방향,0,2021-10-17 06:05:36,2021-10-17 06:05:46,뽕밭(초산방면),128.2194312,36.15566306
190-3,정방향,0,2021-10-17 06:05:39,2021-10-17 06:06:10,구미역,128.3293215,36.12963461
11,정방향,5,2021-10-17 06:05:41,2021-10-17 06:05:52,농협,128.3331997,36.12802335
24,정방향,0,2021-10-17 06:05:42,2021-10-17 06:05:56,원평동(대구은행앞방면),128.3375163,36.12802591
380-1,정방향,0,2021-10-17 06:05:45,2021-10-17 06:05:59,농협,128.3331997,36.12802335
95-1,정방향,1,2021-10-17 06:05:46,2021-10-17 06:06:01,농협,128.3331997,36.12802335
195,정방향,0,2021-10-17 06:05:53,2021-10-17 06:06:05,농협,128.3331997,36.12802335
885,정방향,0,2021-10-17 06:05:57,2021-10-17 06:06:15,금오산사거리,128.3358796,36.12688792
181,정방향,0,2021-10-17 06:06:01,2021-10-17 06:06:14,농협,128.3331997,36.12802335
553,역방향,0,2021-10-17 06:06:02,2021-10-17 06:06:10,초산(시내이방면),128.2156985,36.15391417
140,순환,0,2021-10-17 06:06:03,2021-10-17 06:06:17,농협,128.3331997,36.12802335
180,정방향,0,2021-10-17 06:06:06,2021-10-17 06:06:27,금오산사거리,128.3358796,36.12688792
11,정방향,5,2021-10-17 06:06:09,2021-10-17 06:06:43,금오산사거리,128.3358796,36.12688792
340,순환,0,2021-10-17 06:06:09,2021-10-17 06:06:28,농협,128.3331997,36.12802335
12,정방향,0,2021-10-17 06:06:14,2021-10-17 06:06:43,농협,128.3331997,36.12802335
380-1,정방향,0,2021-10-17 06:06:16,2021-10-17 06:06:37,금오산사거리,128.3358796,36.12688792
55,정방향,0,2021-10-17 06:06:21,2021-10-17 06:06:29,문성중학교앞,128.1469208,36.11876475
171-4,정방향,0,2021-10-17 06:06:21,2021-10-17 06:06:30,고아정류장,128.3295711,36.20899211
95-1,정방향,1,2021-10-17 06:06:23,2021-10-17 06:07:03,금오산사거리,128.3358796,36.12688792
24,정방향,0,2021-10-17 06:06:24,2021-10-17 06:06:56,대구은행앞,128.3356625,36.12718339
172,역방향,0,2021-10-17 06:06:26,2021-10-17 06:06:35,원평2동행정복지센터건너,128.325838,36.13129062
195,정방향,0,2021-10-17 06:06:35,2021-10-17 06:07:13,금오산사거리,128.3358796,36.12688792
74,정방향,0,2021-10-17 06:06:40,2021-10-17 06:06:48,태완노블리안정문건너,128.3058566,36.2469351
553,역방향,0,2021-10-17 06:06:59,2021-10-17 06:07:05,시내이(대신방면),128.2055418,36.15397847
181,정방향,0,2021-10-17 06:07:01,2021-10-17 06:07:16,금오산사거리,128.3358796,36.12688792
74,정방향,0,2021-10-17 06:07:03,2021-10-17 06:07:19,교리e편한세상(생곡리방면),128.3061793,36.25021027
140,순환,0,2021-10-17 06:07:05,2021-10-17 06:07:19,금오산사거리,128.3358796,36.12688792
190-3,정방향,0,2021-10-17 06:07:07,2021-10-17 06:07:21,농협,128.3331997,36.12802335
11,정방향,5,2021-10-17 06:07:08,2021-10-17 06:07:24,원평동 행정복지센터 건너,128.3378738,36.12604377
340,순환,0,2021-10-17 06:07:09,2021-10-17 06:07:29,금오산사거리,128.3358796,36.12688792
885,정방향,0,2021-10-17 06:07:10,2021-10-17 06:07:26,원평동 행정복지센터 건너,128.3378738,36.12604377
380-1,정방향,0,2021-10-17 06:07:15,2021-10-17 06:09:06,각산네거리,128.434978,36.15415266
12,정방향,0,2021-10-17 06:07:15,2021-10-17 06:07:29,금오산사거리,128.3358796,36.12688792
95-1,정방향,1,2021-10-17 06:07:20,2021-10-17 06:07:45,원평동 행정복지센터 건너,128.3378738,36.12604377
172,역방향,0,2021-10-17 06:07:21,2021-10-17 06:07:27,원평2동산업도로(도량교방면),128.3278393,36.13316801
55,정방향,0,2021-10-17 06:07:23,2021-10-17 06:07:31,한마음타운앞,128.1530113,36.11649888
24,정방향,0,2021-10-17 06:07:28,2021-10-17 06:07:59,구미역 전(국민은행),128.3322865,36.12861582
11,정방향,5,2021-10-17 06:07:30,2021-10-17 06:07:37,금오시장 건너,128.339623,36.12527783
74,정방향,0,2021-10-17 06:07:31,2021-10-17 06:08:06,교리e편한세상A후문건너,128.3064714,36.25276011
885,정방향,0,2021-10-17 06:07:32,2021-10-17 06:07:43,금오시장 건너,128.339623,36.12527783
92,정방향,0,2021-10-17 06:07:33,2021-10-17 06:07:42,인동중학교앞,128.4256927,36.10884636
195,정방향,0,2021-10-17 06:07:35,2021-10-17 06:07:47,원평동 행정복지센터 건너,128.3378738,36.12604377
190-3,정방향,0,2021-10-17 06:07:39,2021-10-17 06:07:54,금오산사거리,128.3358796,36.12688792
410-7,정방향,1,2021-10-17 06:07:39,2021-10-17 06:10:22,구미역,128.3293215,36.12963461
92,정방향,0,2021-10-17 06:07:47,2021-10-17 06:08:01,황상동입구(황상현대아파트방면),128.4256459,36.11041644
171-4,정방향,0,2021-10-17 06:07:50,2021-10-17 06:08:00,예강1리(고아119안전센터앞),128.3396784,36.19970071
95-1,정방향,1,2021-10-17 06:07:51,2021-10-17 06:08:01,금오시장 건너,128.339623,36.12527783
11,정방향,5,2021-10-17 06:07:53,2021-10-17 06:08:02,송원고가밑(터미널네거리방면),128.3421501,36.12386997
885,정방향,0,2021-10-17 06:07:56,2021-10-17 06:08:11,송원고가밑(터미널네거리방면),128.3421501,36.12386997
195,정방향,0,2021-10-17 06:07:59,2021-10-17 06:08:09,금오시장 건너,128.339623,36.12527783
172,역방향,0,2021-10-17 06:08:05,2021-10-17 06:08:35,도량교(구미남고방면),128.3323547,36.13463238
95-1,정방향,1,2021-10-17 06:08:14,2021-10-17 06:08:21,송원고가밑(터미널네거리방면),128.3421501,36.12386997
195,정방향,0,2021-10-17 06:08:27,2021-10-17 06:08:34,송원고가밑(터미널네거리방면),128.3421501,36.12386997
92,정방향,0,2021-10-17 06:08:31,2021-10-17 06:08:43,황상현대아파트앞,128.4236464,36.11085496
553,역방향,0,2021-10-17 06:08:32,2021-10-17 06:08:44,대신(서원입구방면),128.1950169,36.15284004
24,정방향,0,2021-10-17 06:08:37,2021-10-17 06:09:29,구미역(중앙시장),128.3298341,36.12962183
11,정방향,5,2021-10-17 06:08:39,2021-10-17 06:08:46,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
162-1,정방향,1,2021-10-17 06:08:41,2021-10-17 06:10:20,구미역,128.3293215,36.12963461
885,정방향,0,2021-10-17 06:08:43,2021-10-17 06:08:52,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
95-1,정방향,1,2021-10-17 06:08:49,2021-10-17 06:08:57,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
