BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
554,정방향,0,2021-10-10 00:00:07,2021-10-10 00:00:31,구미역,128.3293215,36.12963461
553,역방향,0,2021-10-10 05:38:58,2021-10-10 05:40:31,구미종합터미널건너,128.3508489,36.12267599
553,역방향,0,2021-10-10 05:40:55,2021-10-10 05:41:03,터미널네거리(송원고가밑방면),128.3482793,36.12230851
553,역방향,0,2021-10-10 05:41:23,2021-10-10 05:41:31,송원고가밑(구미역방면),128.3439691,36.12341245
553,역방향,0,2021-10-10 05:41:49,2021-10-10 05:41:56,금오시장 입구,128.340973,36.12474098
553,역방향,0,2021-10-10 05:42:04,2021-10-10 05:42:16,원평동 행정복지 센터 앞,128.3388928,36.12581949
553,역방향,0,2021-10-10 05:42:30,2021-10-10 05:42:37,금오산사거리,128.434978,36.15415266
553,역방향,0,2021-10-10 05:42:37,2021-10-10 05:42:49,대구은행앞,128.3356625,36.12718339
553,역방향,0,2021-10-10 05:43:43,2021-10-10 05:44:00,구미역 전(국민은행),128.3322865,36.12861582
553,역방향,0,2021-10-10 05:44:45,2021-10-10 05:47:19,구미역(김천행),128.328432,36.130215
553,역방향,0,2021-10-10 05:47:32,2021-10-10 05:47:43,원평2동행정복지센터건너,128.325838,36.13129062
553,역방향,0,2021-10-10 05:48:41,2021-10-10 05:48:50,도량2동입구(선기동교복단지건너방면),128.3217852,36.1338658
553,역방향,0,2021-10-10 05:49:40,2021-10-10 05:49:48,선기동교복단지건너,128.3124331,36.13709824
553,역방향,0,2021-10-10 05:50:01,2021-10-10 05:51:23,봉곡동입구(진주울입구방면),128.3093903,36.13855769
553,역방향,0,2021-10-10 05:52:23,2021-10-10 05:52:32,진주울입구(장흥리방면),128.3016804,36.14131902
553,역방향,0,2021-10-10 05:53:37,2021-10-10 05:53:46,장흥리(송천4리입구건너방면),128.2939104,36.14452075
553,역방향,0,2021-10-10 05:54:46,2021-10-10 05:54:48,송천4리입구건너,128.283611,36.14925036
553,역방향,0,2021-10-10 05:55:19,2021-10-10 05:55:28,하송(금계방면),128.279235,36.15265581
553,역방향,0,2021-10-10 05:55:55,2021-10-10 05:56:01,금계(구미방면),128.2742229,36.15489417
553,역방향,0,2021-10-10 05:57:14,2021-10-10 05:57:30,아포한마음아파트건너,128.2630024,36.15881109
553,역방향,0,2021-10-10 05:58:17,2021-10-10 05:58:22,아포역(아포읍행정복지센터방면),128.25718805,36.15943346
553,역방향,0,2021-10-10 05:58:43,2021-10-10 05:58:56,아포읍행정복지센터앞,128.25308399,36.15975719
553,역방향,0,2021-10-10 05:59:39,2021-10-10 05:59:49,아포초등학교,128.2478695,36.15946618
553,역방향,0,2021-10-10 06:01:34,2021-10-10 06:01:40,칠산(진등방면),128.2422238,36.15864972
553,역방향,0,2021-10-10 06:02:11,2021-10-10 06:02:16,진등(제석입구방면),128.2343979,36.15778611
553,역방향,0,2021-10-10 06:04:24,2021-10-10 06:04:34,말바우(작동방면),128.2247225,36.15711304
553,역방향,0,2021-10-10 06:04:44,2021-10-10 06:05:01,작동(뽕밭방면),128.2219344,36.15726023
553,역방향,0,2021-10-10 06:05:18,2021-10-10 06:05:26,뽕밭(초산방면),128.2194312,36.15566306
553,역방향,0,2021-10-10 06:05:40,2021-10-10 06:05:47,초산(시내이방면),128.2156985,36.15391417
553,역방향,0,2021-10-10 06:06:30,2021-10-10 06:06:36,시내이(대신방면),128.2055418,36.15397847
55,정방향,0,2021-10-10 06:06:31,2021-10-10 06:06:39,감천3거리(아랫시장방면),128.1331809,36.11786483
55,정방향,0,2021-10-10 06:06:55,2021-10-10 06:07:34,성의중고앞,128.1369252,36.11657923
553,역방향,0,2021-10-10 06:07:59,2021-10-10 06:08:32,대신(서원입구방면),128.1950169,36.15284004
55,정방향,0,2021-10-10 06:08:12,2021-10-10 06:08:35,지좌동(문성중학교방면),128.1421158,36.11823444
553,역방향,0,2021-10-10 06:08:55,2021-10-10 06:09:04,서원입구(초곡리방면),128.1918709,36.15150541
55,정방향,2,2021-10-10 06:09:01,2021-10-10 06:09:08,문성중학교앞,128.1469208,36.11876475
53,역방향,0,2021-10-10 06:09:55,2021-10-10 06:10:34,구미종합터미널건너,128.3508489,36.12267599
55,정방향,0,2021-10-10 06:10:12,2021-10-10 06:10:21,한마음타운앞,128.1530113,36.11649888
553,역방향,0,2021-10-10 06:10:37,2021-10-10 06:10:43,초곡리(용전입구방면),128.1842217,36.13913893
53,역방향,0,2021-10-10 06:10:56,2021-10-10 06:11:06,터미널네거리(송원고가밑방면),128.3482793,36.12230851
55,정방향,0,2021-10-10 06:11:14,2021-10-10 06:11:21,무실삼거리,128.1551789,36.11584285
53,역방향,0,2021-10-10 06:11:29,2021-10-10 06:11:38,송원고가밑(구미역방면),128.3439691,36.12341245
553,역방향,0,2021-10-10 06:11:35,2021-10-10 06:11:46,용전입구,128.1810689,36.13067798
53,역방향,3,2021-10-10 06:11:41,2021-10-10 06:11:47,,128.434978,36.15415266
55,정방향,0,2021-10-10 06:11:45,2021-10-10 06:12:16,덕곡동건너,128.1590325,36.11884291
53,역방향,0,2021-10-10 06:11:57,2021-10-10 06:12:05,금오시장 입구,128.340973,36.12474098
53,역방향,2,2021-10-10 06:12:15,2021-10-10 06:12:30,원평동 행정복지 센터 앞,128.3388928,36.12581949
55,정방향,2,2021-10-10 06:13:11,2021-10-10 06:14:09,신촌(용전방면),128.1695675,36.12437415
553,역방향,0,2021-10-10 06:13:56,2021-10-10 06:14:03,한국전력기술앞,128.1810174,36.12610971
