BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
554,정방향,0,2021-10-05 00:05:09,2021-10-05 00:05:36,구미역,128.3293215,36.12963461
553,역방향,0,2021-10-05 05:38:31,2021-10-05 05:40:31,구미종합터미널건너,128.3508489,36.12267599
553,역방향,0,2021-10-05 05:40:57,2021-10-05 05:41:05,터미널네거리(송원고가밑방면),128.3482793,36.12230851
553,역방향,0,2021-10-05 05:41:28,2021-10-05 05:41:35,송원고가밑(구미역방면),128.3439691,36.12341245
553,역방향,0,2021-10-05 05:41:57,2021-10-05 05:42:00,금오시장 입구,128.340973,36.12474098
553,역방향,0,2021-10-05 05:42:10,2021-10-05 05:42:18,원평동 행정복지 센터 앞,128.3388928,36.12581949
553,역방향,0,2021-10-05 05:42:32,2021-10-05 05:42:36,금오산사거리,128.434978,36.15415266
553,역방향,0,2021-10-05 05:42:38,2021-10-05 05:42:47,대구은행앞,128.3356625,36.12718339
553,역방향,0,2021-10-05 05:43:31,2021-10-05 05:43:44,구미역 전(국민은행),128.3322865,36.12861582
553,역방향,0,2021-10-05 05:44:21,2021-10-05 05:47:19,구미역(김천행),128.328432,36.130215
553,역방향,0,2021-10-05 05:47:35,2021-10-05 05:47:43,원평2동행정복지센터건너,128.325838,36.13129062
553,역방향,0,2021-10-05 05:48:42,2021-10-05 05:48:50,도량2동입구(선기동교복단지건너방면),128.3217852,36.1338658
553,역방향,0,2021-10-05 05:49:34,2021-10-05 05:49:39,선기동교복단지건너,128.3124331,36.13709824
553,역방향,0,2021-10-05 05:49:54,2021-10-05 05:50:02,봉곡동입구(진주울입구방면),128.3093903,36.13855769
553,역방향,0,2021-10-05 05:52:16,2021-10-05 05:52:20,진주울입구(장흥리방면),128.3016804,36.14131902
553,역방향,0,2021-10-05 05:53:30,2021-10-05 05:53:37,장흥리(송천4리입구건너방면),128.2939104,36.14452075
553,역방향,0,2021-10-05 05:54:36,2021-10-05 05:54:41,송천4리입구건너,128.283611,36.14925036
553,역방향,0,2021-10-05 05:55:12,2021-10-05 05:55:20,하송(금계방면),128.279235,36.15265581
553,역방향,0,2021-10-05 05:55:56,2021-10-05 05:56:01,금계(구미방면),128.2742229,36.15489417
553,역방향,0,2021-10-05 05:57:15,2021-10-05 05:57:29,아포한마음아파트건너,128.2630024,36.15881109
553,역방향,0,2021-10-05 05:58:50,2021-10-05 05:59:15,아포읍행정복지센터앞,128.25308399,36.15975719
553,역방향,0,2021-10-05 06:00:22,2021-10-05 06:00:31,아포초등학교,128.2478695,36.15946618
55,정방향,2,2021-10-05 06:02:42,2021-10-05 06:02:51,김천시외버스터미널(종점),128.1178823,36.12287866
55,정방향,0,2021-10-05 06:03:08,2021-10-05 06:03:16,성내동,128.1203089,36.12067708
55,정방향,1,2021-10-05 06:03:46,2021-10-05 06:04:00,삼각로타리(중앙시장방면),128.1246156,36.11937541
553,역방향,0,2021-10-05 06:03:59,2021-10-05 06:04:41,칠산(진등방면),128.2422238,36.15864972
55,정방향,2,2021-10-05 06:04:04,2021-10-05 06:04:41,중앙시장,128.1261101,36.1194879
553,역방향,0,2021-10-05 06:05:21,2021-10-05 06:05:26,진등(제석입구방면),128.2343979,36.15778611
55,정방향,0,2021-10-05 06:06:02,2021-10-05 06:06:38,아랫시장건너,128.1288742,36.11937541
553,역방향,0,2021-10-05 06:06:34,2021-10-05 06:06:46,말바우(작동방면),128.2247225,36.15711304
553,역방향,0,2021-10-05 06:07:00,2021-10-05 06:07:13,작동(뽕밭방면),128.2219344,36.15726023
553,역방향,0,2021-10-05 06:07:41,2021-10-05 06:07:47,뽕밭(초산방면),128.2194312,36.15566306
553,역방향,0,2021-10-05 06:08:05,2021-10-05 06:08:11,초산(시내이방면),128.2156985,36.15391417
553,역방향,0,2021-10-05 06:09:03,2021-10-05 06:09:10,시내이(대신방면),128.2055418,36.15397847
53,역방향,0,2021-10-05 06:09:06,2021-10-05 06:09:52,구미종합터미널건너,128.3508489,36.12267599
55,정방향,0,2021-10-05 06:09:06,2021-10-05 06:09:14,감천3거리(아랫시장방면),128.1331809,36.11786483
55,정방향,0,2021-10-05 06:09:32,2021-10-05 06:09:40,성의중고앞,128.1369252,36.11657923
53,역방향,3,2021-10-05 06:10:15,2021-10-05 06:10:24,터미널네거리(송원고가밑방면),128.3482793,36.12230851
55,정방향,2,2021-10-05 06:10:17,2021-10-05 06:10:26,지좌동(문성중학교방면),128.1421158,36.11823444
553,역방향,0,2021-10-05 06:10:38,2021-10-05 06:11:09,대신(서원입구방면),128.1950169,36.15284004
53,역방향,3,2021-10-05 06:10:45,2021-10-05 06:11:12,송원고가밑(구미역방면),128.3439691,36.12341245
53,역방향,0,2021-10-05 06:11:16,2021-10-05 06:11:23,,128.434978,36.15415266
55,정방향,0,2021-10-05 06:11:22,2021-10-05 06:11:32,문성중학교앞,128.1469208,36.11876475
553,역방향,0,2021-10-05 06:11:29,2021-10-05 06:11:54,서원입구(초곡리방면),128.1918709,36.15150541
53,역방향,0,2021-10-05 06:11:32,2021-10-05 06:11:38,금오시장 입구,128.340973,36.12474098
53,역방향,0,2021-10-05 06:11:45,2021-10-05 06:11:53,원평동 행정복지 센터 앞,128.3388928,36.12581949
53,역방향,0,2021-10-05 06:12:07,2021-10-05 06:12:17,대구은행앞,128.3356625,36.12718339
53,역방향,3,2021-10-05 06:12:35,2021-10-05 06:13:03,구미역 전(국민은행),128.3322865,36.12861582
55,정방향,0,2021-10-05 06:12:41,2021-10-05 06:12:52,한마음타운앞,128.1530113,36.11649888
553,역방향,0,2021-10-05 06:13:28,2021-10-05 06:13:33,초곡리(용전입구방면),128.1842217,36.13913893
53,역방향,3,2021-10-05 06:13:43,2021-10-05 06:13:59,구미역(중앙시장),128.3298341,36.12962183
53,역방향,3,2021-10-05 06:13:44,2021-10-05 06:13:56,제2구미교네거리,128.434978,36.15415266
55,정방향,0,2021-10-05 06:13:52,2021-10-05 06:14:01,무실삼거리,128.1551789,36.11584285
53,역방향,0,2021-10-05 06:14:02,2021-10-05 06:16:14,구미역(김천행),128.328432,36.130215
553,역방향,0,2021-10-05 06:14:17,2021-10-05 06:14:23,용전입구,128.1810689,36.13067798
55,정방향,0,2021-10-05 06:14:26,2021-10-05 06:14:34,덕곡동건너,128.1590325,36.11884291
5000,역방향,0,2021-10-05 06:15:15,2021-10-05 06:16:00,구미종합터미널건너,128.3508489,36.12267599
5000,정방향,0,2021-10-05 06:15:19,2021-10-05 06:15:30,성내동,128.1203089,36.12067708
55,정방향,0,2021-10-05 06:15:24,2021-10-05 06:16:15,신촌(용전방면),128.1695675,36.12437415
5000,정방향,0,2021-10-05 06:16:00,2021-10-05 06:16:10,삼각로타리(중앙시장방면),128.1246156,36.11937541
5000,정방향,0,2021-10-05 06:16:14,2021-10-05 06:16:27,중앙시장,128.1261101,36.1194879
553,역방향,0,2021-10-05 06:16:18,2021-10-05 06:16:23,한국전력기술앞,128.1810174,36.12610971
53,역방향,1,2021-10-05 06:16:30,2021-10-05 06:16:55,원평2동행정복지센터건너,128.325838,36.13129062
5000,정방향,0,2021-10-05 06:16:48,2021-10-05 06:17:09,아랫시장건너,128.1288742,36.11937541
5000,역방향,0,2021-10-05 06:16:50,2021-10-05 06:16:50,,128.434978,36.15415266
553,역방향,0,2021-10-05 06:16:57,2021-10-05 06:16:59,내보금자리주택앞,128.1809772,36.12056557
5000,역방향,0,2021-10-05 06:16:59,2021-10-05 06:17:05,,128.434978,36.15415266
5000,역방향,0,2021-10-05 06:17:07,2021-10-05 06:17:11,,128.434978,36.15415266
53,역방향,3,2021-10-05 06:17:12,2021-10-05 06:17:56,제2구미교네거리,128.434978,36.15415266
55,정방향,2,2021-10-05 06:17:19,2021-10-05 06:17:26,용전,128.1817609,36.1309744
5000,역방향,0,2021-10-05 06:17:28,2021-10-05 06:17:32,금오산사거리,128.434978,36.15415266
553,역방향,0,2021-10-05 06:17:30,2021-10-05 06:17:53,로제니아호텔앞,128.1822295,36.11743726
5000,정방향,0,2021-10-05 06:17:39,2021-10-05 06:17:46,감천3거리(아랫시장방면),128.1331809,36.11786483
5000,정방향,0,2021-10-05 06:18:13,2021-10-05 06:18:38,성의중고앞,128.1369252,36.11657923
55,정방향,0,2021-10-05 06:18:17,2021-10-05 06:18:44,초곡리(서원입구방면),128.1849817,36.1412226
53,역방향,2,2021-10-05 06:18:44,2021-10-05 06:18:51,미소지움아파트앞,128.3238455,36.1344027
5000,역방향,0,2021-10-05 06:18:54,2021-10-05 06:20:11,구미역(김천행),128.328432,36.130215
5000,정방향,0,2021-10-05 06:19:06,2021-10-05 06:19:12,지좌동(문성중학교방면),128.1421158,36.11823444
53,역방향,2,2021-10-05 06:19:09,2021-10-05 06:19:56,소로골네거리,128.434978,36.15415266
5000,정방향,0,2021-10-05 06:19:40,2021-10-05 06:19:49,문성중학교앞,128.1469208,36.11876475
553,역방향,0,2021-10-05 06:19:56,2021-10-05 06:20:03,김천(구미)역김천행,128.1813693,36.11389342
53,역방향,3,2021-10-05 06:19:59,2021-10-05 06:20:07,도량2동(선주고등학교방면),128.3225421,36.1379493
55,정방향,0,2021-10-05 06:20:01,2021-10-05 06:20:09,서원입구(대신방면),128.1917286,36.15142733
55,정방향,1,2021-10-05 06:20:22,2021-10-05 06:20:33,대신(시내이방면),128.1946263,36.15256484
5000,역방향,0,2021-10-05 06:20:34,2021-10-05 06:20:41,제2구미교네거리,128.434978,36.15415266
57,정방향,0,2021-10-05 06:20:41,2021-10-05 06:20:48,김천시외버스터미널(종점),128.1178823,36.12287866
5000,정방향,0,2021-10-05 06:20:41,2021-10-05 06:20:48,한마음타운앞,128.1530113,36.11649888
53,역방향,0,2021-10-05 06:20:59,2021-10-05 06:21:11,주공5단지앞,128.3179938,36.14050337
53,역방향,2,2021-10-05 06:21:24,2021-10-05 06:21:34,도봉초등학교앞,128.3154794,36.1416244
57,정방향,0,2021-10-05 06:21:35,2021-10-05 06:21:44,성내동,128.1203089,36.12067708
53,역방향,3,2021-10-05 06:21:44,2021-10-05 06:21:55,선주고등학교앞,128.3135908,36.14076653
55,정방향,2,2021-10-05 06:22:00,2021-10-05 06:22:07,시내이(초산방면),128.2052198,36.15394199
57,정방향,0,2021-10-05 06:22:16,2021-10-05 06:22:26,삼각로타리(중앙시장방면),128.1246156,36.11937541
5000,정방향,0,2021-10-05 06:22:21,2021-10-05 06:22:27,덕곡동건너,128.1590325,36.11884291
53,역방향,0,2021-10-05 06:22:30,2021-10-05 06:22:39,봉곡네거리(부곡새마을방면),128.3111374,36.14029468
57,정방향,0,2021-10-05 06:22:30,2021-10-05 06:22:58,중앙시장,128.1261101,36.1194879
5000,역방향,0,2021-10-05 06:22:35,2021-10-05 06:23:37,봉곡동입구(진주울입구방면),128.3093903,36.13855769
53,역방향,3,2021-10-05 06:22:44,2021-10-05 06:24:34,봉곡사거리,128.434978,36.15415266
55,정방향,2,2021-10-05 06:22:57,2021-10-05 06:23:04,초산(뽕밭방면),128.2154857,36.15372797
55,정방향,0,2021-10-05 06:23:18,2021-10-05 06:23:25,뽕밭(작동방면),128.2194644,36.15559496
5000,정방향,0,2021-10-05 06:23:21,2021-10-05 06:23:29,신촌(용전방면),128.1695675,36.12437415
72-3,순환,2,2021-10-05 06:23:22,2021-10-05 06:23:29,이문네거리,128.2960527,36.24051039
553,역방향,0,2021-10-05 06:23:30,2021-10-05 06:23:58,골드클래스앞,128.17876,36.118878
55,정방향,0,2021-10-05 06:23:47,2021-10-05 06:23:53,작동(말바우방면),128.2218041,36.15682959
72-3,순환,2,2021-10-05 06:23:53,2021-10-05 06:24:04,선산중학교앞,128.2937271,36.23997214
51,순환,0,2021-10-05 06:23:54,2021-10-05 06:24:05,김천시외버스터미널 종점,128.1182139,36.1230641
5000,정방향,0,2021-10-05 06:24:00,2021-10-05 06:24:03,에듀파크건너,128.171493,36.121803
55,정방향,1,2021-10-05 06:24:03,2021-10-05 06:24:44,말바우(제석입구방면),128.2244771,36.15693522
51,순환,0,2021-10-05 06:24:42,2021-10-05 06:24:53,김천시외버스터미널(종점),128.1178823,36.12287866
57,정방향,0,2021-10-05 06:24:43,2021-10-05 06:24:54,아랫시장건너,128.1288742,36.11937541
5000,정방향,0,2021-10-05 06:25:09,2021-10-05 06:25:15,LH4단지건너,128.1759203,36.12006798
553,역방향,0,2021-10-05 06:25:11,2021-10-05 06:25:25,LH4단지앞,128.1753473,36.12026331
51,순환,0,2021-10-05 06:25:17,2021-10-05 06:25:35,성내동,128.1203089,36.12067708
57,정방향,0,2021-10-05 06:25:19,2021-10-05 06:25:28,감천3거리(아랫시장방면),128.1331809,36.11786483
53,역방향,0,2021-10-05 06:25:24,2021-10-05 06:25:36,부곡새마을(부곡진즐방면),128.3049561,36.14336595
55,정방향,2,2021-10-05 06:25:25,2021-10-05 06:25:35,제석입구(진등방면),128.2323928,36.15740678
72-3,순환,2,2021-10-05 06:25:34,2021-10-05 06:25:44,죽장1리마을회관,128.2817183,36.24048074
55,정방향,2,2021-10-05 06:25:37,2021-10-05 06:25:47,진등(칠산방면),128.2337299,36.15748085
553,역방향,0,2021-10-05 06:25:40,2021-10-05 06:25:51,용시(김천행),128.172616,36.11969057
53,역방향,2,2021-10-05 06:25:46,2021-10-05 06:25:52,부곡진즐(부곡장자터방면),128.3019929,36.14412855
57,정방향,0,2021-10-05 06:25:49,2021-10-05 06:26:01,성의중고앞,128.1369252,36.11657923
5000,정방향,0,2021-10-05 06:25:50,2021-10-05 06:25:58,골드클래스건너,128.17862,36.118749
553,역방향,0,2021-10-05 06:26:04,2021-10-05 06:26:10,에듀파크앞,128.172267,36.121453
51,순환,0,2021-10-05 06:26:05,2021-10-05 06:26:15,삼각로타리(중앙시장방면),128.1246156,36.11937541
72-3,순환,2,2021-10-05 06:26:15,2021-10-05 06:26:23,죽장2리,128.2772084,36.2416637
53,역방향,0,2021-10-05 06:26:17,2021-10-05 06:26:22,부곡장자터(구미대학교방면),128.2955669,36.14635374
51,순환,0,2021-10-05 06:26:19,2021-10-05 06:26:31,중앙시장,128.1261101,36.1194879
55,정방향,0,2021-10-05 06:26:23,2021-10-05 06:26:31,칠산(경북과학기술고등학교방면),128.2412182,36.15831631
57,정방향,0,2021-10-05 06:26:29,2021-10-05 06:26:54,지좌동(문성중학교방면),128.1421158,36.11823444
72-3,순환,2,2021-10-05 06:26:42,2021-10-05 06:26:50,죽장리마을회관(죽장2리방면),128.2738268,36.24214907
55,정방향,0,2021-10-05 06:26:45,2021-10-05 06:26:53,경북과학기술고등학교건너,128.2446836,36.15883415
5000,정방향,0,2021-10-05 06:27:07,2021-10-05 06:29:39,김천(구미)역구미행,128.1806557,36.11408951
55,정방향,0,2021-10-05 06:27:08,2021-10-05 06:27:16,의동입구,128.2472281,36.15919832
53,역방향,0,2021-10-05 06:27:11,2021-10-05 06:27:19,구미대학교앞,128.289086,36.14881246
72-3,순환,2,2021-10-05 06:27:23,2021-10-05 06:27:29,죽장2리(봉곡방면),128.2689656,36.24421406
57,정방향,0,2021-10-05 06:27:25,2021-10-05 06:27:41,문성중학교앞,128.1469208,36.11876475
5000,역방향,0,2021-10-05 06:27:28,2021-10-05 06:27:32,송천4리입구건너,128.283611,36.14925036
51,순환,0,2021-10-05 06:27:28,2021-10-05 06:27:37,아랫시장건너,128.1288742,36.11937541
53,역방향,0,2021-10-05 06:27:36,2021-10-05 06:27:40,구미시립노인요양병원,128.2858644,36.15018884
55,정방향,0,2021-10-05 06:27:48,2021-10-05 06:28:00,아포읍행정복지센터건너,128.25327479,36.15963236
553,역방향,0,2021-10-05 06:27:56,2021-10-05 06:28:01,덕곡동,128.1589236,36.11899543
51,순환,0,2021-10-05 06:28:01,2021-10-05 06:28:10,감천3거리(아랫시장방면),128.1331809,36.11786483
553,역방향,0,2021-10-05 06:28:09,2021-10-05 06:28:31,덕곡동앞,128.1571042,36.11786243
53,역방향,1,2021-10-05 06:28:09,2021-10-05 06:28:16,송내(모다아울렛앞),128.279948,36.154092
72-3,순환,2,2021-10-05 06:28:09,2021-10-05 06:28:16,봉곡,128.2629363,36.24732219
55,정방향,2,2021-10-05 06:28:20,2021-10-05 06:28:28,아포역(아포한마음아파트방면),128.25726354,36.15925793
72-3,순환,2,2021-10-05 06:28:21,2021-10-05 06:28:29,봉곡(덕촌1리방면),128.261022,36.24809584
51,순환,0,2021-10-05 06:28:28,2021-10-05 06:28:36,성의중고앞,128.1369252,36.11657923
53,역방향,3,2021-10-05 06:28:41,2021-10-05 06:28:45,금계(구미방면),128.2742229,36.15489417
