BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
554,정방향,0,2021-10-08 00:03:50,2021-10-08 00:04:16,구미종합터미널앞,128.3510414,36.12252942
553,역방향,0,2021-10-08 05:39:31,2021-10-08 05:40:18,구미종합터미널건너,128.3508489,36.12267599
553,역방향,0,2021-10-08 05:40:53,2021-10-08 05:41:03,터미널네거리(송원고가밑방면),128.3482793,36.12230851
553,역방향,0,2021-10-08 05:41:32,2021-10-08 05:41:42,송원고가밑(구미역방면),128.3439691,36.12341245
553,역방향,0,2021-10-08 05:42:32,2021-10-08 05:42:43,원평동 행정복지 센터 앞,128.3388928,36.12581949
553,역방향,0,2021-10-08 05:43:09,2021-10-08 05:45:04,금오산사거리,128.434978,36.15415266
553,역방향,0,2021-10-08 05:45:07,2021-10-08 05:45:16,대구은행앞,128.3356625,36.12718339
553,역방향,0,2021-10-08 05:45:43,2021-10-08 05:45:53,구미역 전(국민은행),128.3322865,36.12861582
553,역방향,0,2021-10-08 05:46:51,2021-10-08 05:47:54,구미역(김천행),128.328432,36.130215
553,역방향,0,2021-10-08 05:48:12,2021-10-08 05:48:21,원평2동행정복지센터건너,128.325838,36.13129062
553,역방향,0,2021-10-08 05:51:08,2021-10-08 05:51:15,도량2동입구(선기동교복단지건너방면),128.3217852,36.1338658
553,역방향,0,2021-10-08 05:52:05,2021-10-08 05:52:10,선기동교복단지건너,128.3124331,36.13709824
553,역방향,0,2021-10-08 05:52:24,2021-10-08 05:52:30,봉곡동입구(진주울입구방면),128.3093903,36.13855769
553,역방향,0,2021-10-08 05:53:30,2021-10-08 05:53:35,진주울입구(장흥리방면),128.3016804,36.14131902
553,역방향,0,2021-10-08 05:54:49,2021-10-08 05:54:57,장흥리(송천4리입구건너방면),128.2939104,36.14452075
553,역방향,0,2021-10-08 05:56:04,2021-10-08 05:56:08,송천4리입구건너,128.283611,36.14925036
553,역방향,0,2021-10-08 05:56:36,2021-10-08 05:56:41,하송(금계방면),128.279235,36.15265581
553,역방향,0,2021-10-08 05:57:58,2021-10-08 05:58:03,금계(구미방면),128.2742229,36.15489417
553,역방향,0,2021-10-08 05:59:19,2021-10-08 05:59:39,아포한마음아파트건너,128.2630024,36.15881109
55,정방향,0,2021-10-08 06:00:32,2021-10-08 06:00:41,김천시외버스터미널(종점),128.1178823,36.12287866
553,역방향,0,2021-10-08 06:01:00,2021-10-08 06:01:11,아포읍행정복지센터앞,128.25308399,36.15975719
55,정방향,0,2021-10-08 06:01:03,2021-10-08 06:01:15,성내동,128.1203089,36.12067708
55,정방향,0,2021-10-08 06:01:45,2021-10-08 06:02:12,삼각로타리(중앙시장방면),128.1246156,36.11937541
55,정방향,2,2021-10-08 06:02:15,2021-10-08 06:02:42,중앙시장,128.1261101,36.1194879
55,정방향,0,2021-10-08 06:03:23,2021-10-08 06:03:36,아랫시장건너,128.1288742,36.11937541
553,역방향,0,2021-10-08 06:03:31,2021-10-08 06:03:41,아포초등학교,128.2478695,36.15946618
55,정방향,2,2021-10-08 06:04:03,2021-10-08 06:04:13,감천3거리(아랫시장방면),128.1331809,36.11786483
55,정방향,2,2021-10-08 06:04:54,2021-10-08 06:05:08,성의중고앞,128.1369252,36.11657923
553,역방향,0,2021-10-08 06:05:15,2021-10-08 06:05:21,칠산(진등방면),128.2422238,36.15864972
55,정방향,0,2021-10-08 06:05:36,2021-10-08 06:06:15,지좌동(문성중학교방면),128.1421158,36.11823444
553,역방향,0,2021-10-08 06:05:54,2021-10-08 06:05:59,진등(제석입구방면),128.2343979,36.15778611
553,역방향,0,2021-10-08 06:06:40,2021-10-08 06:06:46,말바우(작동방면),128.2247225,36.15711304
553,역방향,0,2021-10-08 06:06:56,2021-10-08 06:07:11,작동(뽕밭방면),128.2219344,36.15726023
553,역방향,0,2021-10-08 06:07:37,2021-10-08 06:07:43,뽕밭(초산방면),128.2194312,36.15566306
553,역방향,0,2021-10-08 06:08:01,2021-10-08 06:08:06,초산(시내이방면),128.2156985,36.15391417
55,정방향,0,2021-10-08 06:08:38,2021-10-08 06:08:46,문성중학교앞,128.1469208,36.11876475
553,역방향,0,2021-10-08 06:08:51,2021-10-08 06:08:57,시내이(대신방면),128.2055418,36.15397847
