BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
554,정방향,0,2021-10-09 00:04:42,2021-10-09 00:04:47,봉곡동입구(선기동교복단지앞방면),128.3092992,36.13852891
554,정방향,0,2021-10-09 00:07:21,2021-10-09 00:07:45,구미역,128.3293215,36.12963461
553,역방향,0,2021-10-09 05:38:16,2021-10-09 05:40:11,구미종합터미널건너,128.3508489,36.12267599
553,역방향,0,2021-10-09 05:40:36,2021-10-09 05:40:45,터미널네거리(송원고가밑방면),128.3482793,36.12230851
553,역방향,0,2021-10-09 05:41:09,2021-10-09 05:41:16,송원고가밑(구미역방면),128.3439691,36.12341245
553,역방향,0,2021-10-09 05:41:45,2021-10-09 05:41:51,원평동 행정복지 센터 앞,128.3388928,36.12581949
553,역방향,0,2021-10-09 05:42:05,2021-10-09 05:42:23,금오산사거리,128.434978,36.15415266
553,역방향,0,2021-10-09 05:42:26,2021-10-09 05:42:34,대구은행앞,128.3356625,36.12718339
553,역방향,0,2021-10-09 05:42:56,2021-10-09 05:43:04,구미역 전(국민은행),128.3322865,36.12861582
553,역방향,0,2021-10-09 05:43:57,2021-10-09 05:47:03,구미역(김천행),128.328432,36.130215
553,역방향,0,2021-10-09 05:47:17,2021-10-09 05:47:22,원평2동행정복지센터건너,128.325838,36.13129062
553,역방향,0,2021-10-09 05:48:35,2021-10-09 05:48:41,도량2동입구(선기동교복단지건너방면),128.3217852,36.1338658
553,역방향,0,2021-10-09 05:49:24,2021-10-09 05:49:29,선기동교복단지건너,128.3124331,36.13709824
553,역방향,0,2021-10-09 05:49:40,2021-10-09 05:49:45,봉곡동입구(진주울입구방면),128.3093903,36.13855769
553,역방향,0,2021-10-09 05:50:27,2021-10-09 05:50:31,진주울입구(장흥리방면),128.3016804,36.14131902
553,역방향,0,2021-10-09 05:51:29,2021-10-09 05:51:34,장흥리(송천4리입구건너방면),128.2939104,36.14452075
553,역방향,0,2021-10-09 05:52:26,2021-10-09 05:52:29,송천4리입구건너,128.283611,36.14925036
553,역방향,0,2021-10-09 05:52:57,2021-10-09 05:53:03,하송(금계방면),128.279235,36.15265581
553,역방향,0,2021-10-09 05:53:30,2021-10-09 05:53:33,금계(구미방면),128.2742229,36.15489417
553,역방향,0,2021-10-09 05:54:38,2021-10-09 05:54:47,아포한마음아파트건너,128.2630024,36.15881109
553,역방향,0,2021-10-09 05:55:59,2021-10-09 05:56:11,아포읍행정복지센터앞,128.25308399,36.15975719
553,역방향,0,2021-10-09 05:56:44,2021-10-09 05:56:50,아포초등학교,128.2478695,36.15946618
553,역방향,0,2021-10-09 05:57:22,2021-10-09 05:57:27,칠산(진등방면),128.2422238,36.15864972
553,역방향,0,2021-10-09 05:57:57,2021-10-09 05:58:02,진등(제석입구방면),128.2343979,36.15778611
