BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
554,정방향,0,2021-10-29 00:03:57,2021-10-29 00:04:25,구미종합터미널앞,128.3510414,36.12252942
553,역방향,0,2021-10-29 05:37:28,2021-10-29 05:40:24,구미종합터미널건너,128.3508489,36.12267599
553,역방향,0,2021-10-29 05:40:52,2021-10-29 05:41:01,터미널네거리(송원고가밑방면),128.3482793,36.12230851
553,역방향,0,2021-10-29 05:41:24,2021-10-29 05:41:31,송원고가밑(구미역방면),128.3439691,36.12341245
553,역방향,0,2021-10-29 05:42:04,2021-10-29 05:42:12,원평동 행정복지 센터 앞,128.3388928,36.12581949
553,역방향,0,2021-10-29 05:42:26,2021-10-29 05:42:31,금오산사거리,128.434978,36.15415266
553,역방향,0,2021-10-29 05:42:32,2021-10-29 05:42:42,대구은행앞,128.3356625,36.12718339
553,역방향,0,2021-10-29 05:43:03,2021-10-29 05:43:12,구미역 전(국민은행),128.3322865,36.12861582
553,역방향,0,2021-10-29 05:43:57,2021-10-29 05:44:06,구미역(김천행),128.328432,36.130215
553,역방향,0,2021-10-29 05:44:23,2021-10-29 05:44:33,원평2동행정복지센터건너,128.325838,36.13129062
553,역방향,0,2021-10-29 05:46:11,2021-10-29 05:46:20,도량2동입구(선기동교복단지건너방면),128.3217852,36.1338658
553,역방향,0,2021-10-29 05:47:20,2021-10-29 05:47:27,선기동교복단지건너,128.3124331,36.13709824
553,역방향,0,2021-10-29 05:47:45,2021-10-29 05:47:54,봉곡동입구(진주울입구방면),128.3093903,36.13855769
553,역방향,0,2021-10-29 05:48:43,2021-10-29 05:48:49,진주울입구(장흥리방면),128.3016804,36.14131902
553,역방향,0,2021-10-29 05:49:49,2021-10-29 05:49:57,장흥리(송천4리입구건너방면),128.2939104,36.14452075
553,역방향,0,2021-10-29 05:51:05,2021-10-29 05:51:10,송천4리입구건너,128.283611,36.14925036
553,역방향,0,2021-10-29 05:51:44,2021-10-29 05:51:51,하송(금계방면),128.279235,36.15265581
553,역방향,0,2021-10-29 05:53:20,2021-10-29 05:53:26,금계(구미방면),128.2742229,36.15489417
553,역방향,0,2021-10-29 05:54:50,2021-10-29 05:55:07,아포한마음아파트건너,128.2630024,36.15881109
553,역방향,0,2021-10-29 05:56:49,2021-10-29 05:57:01,아포읍행정복지센터앞,128.25308399,36.15975719
553,역방향,0,2021-10-29 05:58:02,2021-10-29 05:58:10,아포초등학교,128.2478695,36.15946618
553,역방향,0,2021-10-29 05:59:22,2021-10-29 05:59:28,칠산(진등방면),128.2422238,36.15864972
553,역방향,0,2021-10-29 06:00:05,2021-10-29 06:00:11,진등(제석입구방면),128.2343979,36.15778611
740,정방향,0,2021-10-29 06:00:25,2021-10-29 06:00:30,선산터미널종점,128.3043322,36.23971938
55,정방향,0,2021-10-29 06:00:30,2021-10-29 06:00:40,김천시외버스터미널(종점),128.1178823,36.12287866
553,역방향,0,2021-10-29 06:00:53,2021-10-29 06:01:00,말바우(작동방면),128.2247225,36.15711304
55,정방향,2,2021-10-29 06:01:06,2021-10-29 06:01:20,성내동,128.1203089,36.12067708
553,역방향,0,2021-10-29 06:01:12,2021-10-29 06:01:27,작동(뽕밭방면),128.2219344,36.15726023
53,역방향,3,2021-10-29 06:01:17,2021-10-29 06:03:30,제2구미교네거리,128.434978,36.15415266
74,정방향,0,2021-10-29 06:01:29,2021-10-29 06:02:49,선산터미널종점,128.3043322,36.23971938
55,정방향,2,2021-10-29 06:01:48,2021-10-29 06:02:04,삼각로타리(중앙시장방면),128.1246156,36.11937541
553,역방향,0,2021-10-29 06:01:57,2021-10-29 06:02:05,뽕밭(초산방면),128.2194312,36.15566306
740,정방향,0,2021-10-29 06:02:02,2021-10-29 06:02:10,태완노블리안정문건너,128.3058566,36.2469351
